,CustomerID,Gender,Age,Annual Income ($),Spending Score (1-100),Profession,Work Experience,Family Size,Annual Income ($)-binned
1058,1059,Male,0.08080808080808081,0.5524598102898292,57,Doctor,0.058823529411764705,0.6666666666666666,Medium
1059,1060,Female,0.3434343434343434,0.7317264467769273,24,Artist,0.0,0.4444444444444444,High
1060,1061,Female,0.5353535353535354,0.3575015528440734,82,Healthcare,0.0,0.6666666666666666,Medium
1061,1062,Female,0.8282828282828283,0.5262983355617085,88,Executive,0.0,0.1111111111111111,Medium
1062,1063,Male,0.6363636363636364,0.6902102392959036,40,Artist,0.5294117647058824,0.6666666666666666,High
1063,1064,Female,0.5858585858585859,0.9116510680408898,37,Doctor,0.5294117647058824,0.4444444444444444,High
1064,1065,Male,0.23232323232323232,0.6459410235084801,21,Marketing,0.058823529411764705,0.1111111111111111,Medium
1065,1066,Female,0.8080808080808081,0.2936822933664607,30,Artist,0.058823529411764705,0.6666666666666666,Low
1066,1067,Male,0.45454545454545453,0.3889584890563972,45,Doctor,0.058823529411764705,0.4444444444444444,Medium
1067,1068,Female,0.30303030303030304,0.41490414477770643,46,Artist,0.058823529411764705,0.4444444444444444,Medium
1068,1069,Female,0.8484848484848485,0.8026098308189542,12,Artist,0.0,0.7777777777777778,High
1069,1070,Male,0.45454545454545453,0.8012991251434407,87,Artist,0.23529411764705882,0.4444444444444444,High
1070,1071,Male,0.8585858585858586,0.6194479244528198,18,Entertainment,0.058823529411764705,0.3333333333333333,Medium
1071,1072,Male,0.23232323232323232,0.7710160337730426,87,Artist,0.058823529411764705,0.4444444444444444,High
1072,1073,Male,0.797979797979798,0.3476844199732595,75,Healthcare,0.058823529411764705,0.7777777777777778,Medium
1073,1074,Male,0.47474747474747475,0.8544958783833577,72,Entertainment,0.058823529411764705,0.5555555555555556,High
1074,1075,Female,0.9393939393939394,0.8738985334835293,71,Doctor,0.0,0.3333333333333333,High
1075,1076,Female,0.9595959595959596,0.35477486392874813,81,Entertainment,0.11764705882352941,0.5555555555555556,Medium
1076,1077,Male,0.4444444444444444,0.3882636571320286,70,Entertainment,0.058823529411764705,0.6666666666666666,Medium
1077,1078,Male,0.9595959595959596,0.8821101834987946,66,Entertainment,0.0,0.1111111111111111,High
1078,1079,Male,0.2828282828282828,0.6857096234221525,45,Engineer,0.47058823529411764,0.4444444444444444,High
1079,1080,Male,0.9191919191919192,0.49925779317169716,95,Engineer,0.0,0.5555555555555556,Medium
1080,1081,Female,0.8181818181818182,0.8179856190847169,1,Engineer,0.5294117647058824,0.5555555555555556,High
1081,1082,Female,0.9090909090909091,0.7264836240748734,16,Artist,0.47058823529411764,0.7777777777777778,High
1082,1083,Male,0.797979797979798,0.7805594449766811,77,Entertainment,0.0,0.4444444444444444,High
1083,1084,Female,0.06060606060606061,0.5318148799309379,28,Artist,0.058823529411764705,0.1111111111111111,Medium
1084,1085,Female,0.3838383838383838,0.2783749355174919,24,Lawyer,0.058823529411764705,0.1111111111111111,Low
1085,1086,Male,0.8787878787878788,0.806584058871214,15,Healthcare,0.47058823529411764,0.1111111111111111,High
1086,1087,Female,0.9393939393939394,0.3329981997536505,13,Engineer,0.058823529411764705,0.7777777777777778,Low
1087,1088,Male,0.4444444444444444,0.47462810700411634,84,Engineer,0.0,0.3333333333333333,Medium
1088,1089,Female,0.10101010101010101,0.8531483255603398,78,Artist,0.0,0.3333333333333333,High
1089,1090,Female,0.8484848484848485,0.28225967764009813,27,Artist,0.0,0.3333333333333333,Low
1090,1091,Female,0.0707070707070707,0.9101929737753587,94,Executive,0.17647058823529413,0.4444444444444444,High
1091,1092,Female,0.41414141414141414,0.49646793771779296,86,Artist,0.0,0.6666666666666666,Medium
1092,1093,Male,0.8787878787878788,0.7442228936591323,3,Artist,0.4117647058823529,0.5555555555555556,High
1093,1094,Female,0.3333333333333333,0.35728046995904705,55,Artist,0.0,0.2222222222222222,Medium
1094,1095,Female,0.3434343434343434,0.9293587543558592,62,Healthcare,0.058823529411764705,0.2222222222222222,High
1095,1096,Female,0.5353535353535354,0.7124185414846242,56,Healthcare,0.5882352941176471,0.2222222222222222,High
1096,1097,Female,0.47474747474747475,0.6791403034099404,57,Healthcare,0.0,0.3333333333333333,High
1097,1098,Male,0.5353535353535354,0.5678619179466664,3,Doctor,0.058823529411764705,0.6666666666666666,Medium
1098,1099,Male,0.9292929292929293,0.41864149831029507,4,Artist,0.058823529411764705,0.1111111111111111,Medium
1099,1100,Male,0.898989898989899,0.3336193373830103,59,Artist,0.7058823529411765,0.7777777777777778,Medium
1100,1101,Female,0.2727272727272727,0.8225230821059724,54,Entertainment,0.0,0.4444444444444444,High
1101,1102,Male,0.7070707070707071,0.35728046995904705,41,Entertainment,0.5294117647058824,0.3333333333333333,Medium
1102,1103,Female,0.8686868686868687,0.8420310147704423,57,Engineer,0.29411764705882354,0.6666666666666666,High
1103,1104,Female,1.0,0.5458957541558318,50,Entertainment,0.058823529411764705,0.2222222222222222,Medium
1104,1105,Female,0.9696969696969697,0.34064135092170506,84,Entertainment,0.11764705882352941,0.7777777777777778,Medium
1105,1106,Female,0.6565656565656566,0.4759282849232,55,Artist,0.058823529411764705,0.5555555555555556,Medium
1106,1107,Female,0.8282828282828283,0.9006495625717204,34,Executive,0.0,0.5555555555555556,High
1107,1108,Male,0.36363636363636365,0.9859507090443955,85,Engineer,0.35294117647058826,0.7777777777777778,High
1108,1109,Female,0.30303030303030304,0.7356690915598977,46,Lawyer,0.0,0.6666666666666666,High
1109,1110,Female,0.9696969696969697,0.48020255403370987,56,Healthcare,0.0,0.5555555555555556,Medium
1110,1111,Female,0.696969696969697,0.7576194637160875,30,Engineer,0.5294117647058824,0.7777777777777778,High
1111,1112,Female,0.3434343434343434,0.48620337519871143,14,Healthcare,0.0,0.6666666666666666,Medium
1112,1113,Male,0.7474747474747475,0.9213945066166949,25,Artist,0.23529411764705882,0.1111111111111111,High
1113,1114,Male,0.9797979797979798,0.7753745249349911,93,Lawyer,0.058823529411764705,0.5555555555555556,High
1114,1115,Male,0.5656565656565656,0.6279596155263352,49,Engineer,0.0,0.7777777777777778,Medium
1115,1116,Female,0.30303030303030304,0.6648594018128796,44,Artist,0.0,0.1111111111111111,Medium
1116,1117,Male,0.13131313131313133,0.5297935506964111,49,Executive,0.058823529411764705,0.3333333333333333,Medium
1117,1118,Female,0.9595959595959596,0.8878214913619759,16,Engineer,0.6470588235294118,0.5555555555555556,High
1118,1119,Female,0.020202020202020204,0.5547653889479613,42,Executive,0.058823529411764705,0.7777777777777778,Medium
1119,1120,Female,0.7878787878787878,0.922120921810353,43,Executive,0.5294117647058824,0.4444444444444444,High
1120,1121,Female,0.5454545454545454,0.8686399191468306,12,Entertainment,0.058823529411764705,0.2222222222222222,High
1121,1122,Female,0.8585858585858586,0.35905966079568785,26,Healthcare,0.4117647058823529,0.4444444444444444,Medium
1122,1123,Male,0.13131313131313133,0.3398991440934023,71,Artist,0.058823529411764705,0.2222222222222222,Medium
1123,1124,Female,0.8585858585858586,0.48738774779706695,99,Artist,0.47058823529411764,0.2222222222222222,Medium
1124,1125,Female,0.41414141414141414,0.36705022792592673,97,Artist,0.058823529411764705,0.4444444444444444,Medium
1125,1126,Female,0.25252525252525254,0.8253392569509512,57,Marketing,0.11764705882352941,0.4444444444444444,High
1126,1127,Female,0.7474747474747475,0.29924094876140944,41,Artist,0.29411764705882354,0.1111111111111111,Low
1127,1128,Male,0.08080808080808081,0.7814227210039268,55,Healthcare,0.0,0.6666666666666666,High
1128,1129,Male,0.6262626262626263,0.7928400728520745,32,Artist,0.5882352941176471,0.6666666666666666,High
1129,1130,Male,0.5252525252525253,0.5277616937054544,10,Artist,0.058823529411764705,0.6666666666666666,Medium
1130,1131,Female,0.36363636363636365,0.5784738964279322,56,Healthcare,0.29411764705882354,0.2222222222222222,Medium
1131,1132,Male,0.1111111111111111,0.8037099813658711,24,Lawyer,0.0,0.3333333333333333,High
1132,1133,Female,0.8484848484848485,0.7041226694179203,83,Artist,0.058823529411764705,0.3333333333333333,High
1133,1134,Female,1.0,0.30360470380157284,99,Lawyer,0.0,0.5555555555555556,Low
1134,1135,Female,0.5151515151515151,0.5914388284712645,27,Artist,0.0,0.6666666666666666,Medium
1135,1136,Female,0.5757575757575758,0.38871108678029626,52,Artist,0.058823529411764705,0.7777777777777778,Medium
1136,1137,Male,0.9292929292929293,0.47128028045943127,42,Healthcare,0.35294117647058826,0.2222222222222222,Medium
1137,1138,Male,0.29292929292929293,0.6216219061555792,100,Entertainment,0.4117647058823529,0.3333333333333333,Medium
1138,1139,Male,0.6262626262626263,0.7592723214755703,49,Entertainment,0.058823529411764705,0.4444444444444444,High
1139,1140,Female,0.43434343434343436,0.741554107404171,90,Entertainment,0.0,0.4444444444444444,High
1140,1141,Male,0.7272727272727273,0.4047290681882784,26,Marketing,0.0,0.1111111111111111,Medium
1141,1142,Female,0.2828282828282828,0.6139998105003842,88,Artist,0.35294117647058826,0.3333333333333333,Medium
1142,1143,Female,0.5757575757575758,0.7528451261751609,3,Executive,0.29411764705882354,0.4444444444444444,High
1143,1144,Female,0.8686868686868687,0.7668365144704012,91,Lawyer,0.5294117647058824,0.6666666666666666,High
1144,1145,Female,0.26262626262626265,0.33898322928400726,7,Lawyer,0.058823529411764705,0.6666666666666666,Medium
1145,1146,Female,0.13131313131313133,0.5501384399970523,40,Marketing,0.5294117647058824,0.3333333333333333,Medium
1146,1147,Male,0.010101010101010102,0.3767041805720783,68,Artist,0.058823529411764705,0.5555555555555556,Medium
1147,1148,Female,0.898989898989899,0.6459147041174056,64,Homemaker,0.11764705882352941,0.3333333333333333,Medium
1148,1149,Female,0.9191919191919192,0.2723162116921263,96,Healthcare,0.0,0.5555555555555556,Low
1149,1150,Female,0.6767676767676768,0.7268731510627771,63,Marketing,0.058823529411764705,0.7777777777777778,High
1150,1151,Male,0.6363636363636364,0.7752534557360481,51,Lawyer,0.0,0.4444444444444444,High
1151,1152,Female,0.9090909090909091,0.9861296809037026,62,Healthcare,0.0,0.6666666666666666,High
1152,1153,Female,0.8787878787878788,0.684156779348753,97,Executive,0.058823529411764705,0.6666666666666666,High
1153,1154,Female,0.898989898989899,0.7957720530177814,55,Healthcare,0.058823529411764705,0.2222222222222222,High
1154,1155,Female,0.3434343434343434,0.39141145630454693,60,Artist,0.0,0.6666666666666666,Medium
1155,1156,Male,0.898989898989899,0.4419183677766431,82,Healthcare,0.0,0.3333333333333333,Medium
1156,1157,Male,0.31313131313131315,0.3312295366734395,24,Engineer,0.058823529411764705,0.6666666666666666,Low
1157,1158,Male,0.5555555555555556,0.34350490067061806,93,Doctor,0.11764705882352941,0.3333333333333333,Medium
1158,1159,Female,0.030303030303030304,0.9925410845694674,4,Healthcare,0.5294117647058824,0.2222222222222222,High
1159,1160,Male,0.6464646464646465,0.8621337656731974,84,Healthcare,0.17647058823529413,0.1111111111111111,High
1160,1161,Female,0.010101010101010102,0.5702990935601714,97,Doctor,0.0,0.3333333333333333,Medium
1161,1162,Female,0.20202020202020202,0.8209070714939939,21,Healthcare,0.4117647058823529,0.4444444444444444,High
1162,1163,Female,0.18181818181818182,0.9636634486824512,29,Artist,0.4117647058823529,0.4444444444444444,High
1163,1164,Female,0.8383838383838383,0.6532683419836399,20,Healthcare,0.23529411764705882,0.6666666666666666,Medium
1164,1165,Female,0.21212121212121213,0.7198195542547927,3,Healthcare,0.058823529411764705,0.1111111111111111,High
1165,1166,Male,0.1919191919191919,0.9974943939697011,18,Artist,0.23529411764705882,0.1111111111111111,High
1166,1167,Female,0.7474747474747475,0.40083906218745724,48,Artist,0.5294117647058824,0.6666666666666666,Medium
1167,1168,Female,0.4444444444444444,0.9767126027772222,54,Artist,0.0,0.1111111111111111,High
1168,1169,Female,0.5252525252525253,0.6293861265225767,19,Artist,0.29411764705882354,0.2222222222222222,Medium
1169,1170,Female,0.1414141414141414,0.42008906481939634,30,Engineer,0.058823529411764705,0.6666666666666666,Medium
1170,1171,Male,0.10101010101010101,0.9515723204227947,66,Entertainment,0.058823529411764705,0.5555555555555556,High
1171,1172,Female,0.8080808080808081,0.4744965100487435,50,Lawyer,0.058823529411764705,0.2222222222222222,Medium
1172,1173,Female,0.8282828282828283,0.9710855169654795,84,Executive,0.0,0.2222222222222222,High
1173,1174,Female,0.32323232323232326,0.34788444734542623,75,Artist,0.35294117647058826,0.3333333333333333,Medium
1174,1175,Female,0.16161616161616163,0.3160643035362734,83,Artist,0.23529411764705882,0.1111111111111111,Low
1175,1176,Male,0.6161616161616161,0.2765799530462063,23,Executive,0.0,0.6666666666666666,Low
1176,1177,Male,0.5757575757575758,0.26545211449987893,23,Artist,0.0,0.1111111111111111,Low
1177,1178,Male,0.9595959595959596,0.9381704864876246,45,Engineer,0.058823529411764705,0.2222222222222222,High
1178,1179,Female,0.3838383838383838,0.8481686967690315,98,Artist,0.47058823529411764,0.3333333333333333,High
1179,1180,Male,0.7070707070707071,0.46309494983524063,38,Lawyer,0.058823529411764705,0.6666666666666666,Medium
1180,1181,Female,0.40404040404040403,0.943023782201775,91,Artist,0.29411764705882354,0.2222222222222222,High
1181,1182,Female,0.9292929292929293,0.8603387832019118,32,Executive,0.058823529411764705,0.6666666666666666,High
1182,1183,Female,0.7373737373737373,0.5693358038468422,18,Entertainment,0.47058823529411764,0.7777777777777778,Medium
1183,1184,Female,0.6262626262626263,0.38646867466074303,14,Healthcare,0.0,0.1111111111111111,Medium
1184,1185,Female,0.12121212121212122,0.7286523418994179,78,Doctor,0.6470588235294118,0.6666666666666666,High
1185,1186,Male,0.6565656565656566,0.28651815511596324,93,Healthcare,0.058823529411764705,0.7777777777777778,Low
1186,1187,Female,0.8888888888888888,0.8866318548854054,81,Artist,0.11764705882352941,0.2222222222222222,High
1187,1188,Female,0.5555555555555556,0.3754303220440692,54,Entertainment,0.058823529411764705,0.6666666666666666,Medium
1188,1189,Female,1.0,0.6450777474812343,14,Artist,0.11764705882352941,0.5555555555555556,Medium
1189,1190,Female,0.20202020202020202,0.7444597681788034,32,Entertainment,0.058823529411764705,0.5555555555555556,High
1190,1191,Male,0.9797979797979798,0.7485971764557255,32,Artist,0.4117647058823529,0.4444444444444444,High
1191,1192,Female,0.9393939393939394,0.3294661374714435,43,Artist,0.5294117647058824,0.6666666666666666,Low
1192,1193,Male,0.8484848484848485,0.9081400612715425,83,Artist,0.35294117647058826,0.2222222222222222,High
1193,1194,Female,0.16161616161616163,0.8295240401318075,76,Executive,0.11764705882352941,0.6666666666666666,High
1194,1195,Female,0.10101010101010101,0.7543821786139155,57,Doctor,0.23529411764705882,0.7777777777777778,High
1195,1196,Female,0.5959595959595959,0.6307863181277438,38,Doctor,0.058823529411764705,0.2222222222222222,Medium
1196,1197,Female,0.5454545454545454,0.372698369250529,35,Entertainment,0.0,0.5555555555555556,Medium
1197,1198,Male,0.8282828282828283,0.7317211828987125,47,Artist,0.058823529411764705,0.4444444444444444,High
1198,1199,Male,0.8383838383838383,0.6667701896048933,53,Artist,0.058823529411764705,0.6666666666666666,High
1199,1200,Male,0.8787878787878788,0.6459936622906293,10,Executive,0.5294117647058824,0.4444444444444444,Medium
1200,1201,Male,0.010101010101010102,0.42005748155010686,47,Artist,0.0,0.1111111111111111,Medium
1201,1202,Male,0.898989898989899,0.5272037226146736,5,Healthcare,0.35294117647058826,0.1111111111111111,Medium
1202,1203,Female,0.32323232323232326,0.5834798446103151,49,Artist,0.0,0.2222222222222222,Medium
1203,1204,Female,0.010101010101010102,0.5623980123595861,69,Entertainment,0.0,0.3333333333333333,Medium
1204,1205,Female,0.5454545454545454,0.6168265131017929,66,Doctor,0.7058823529411765,0.5555555555555556,Medium
1205,1206,Female,0.5656565656565656,0.45742048911956373,76,Healthcare,0.0,0.6666666666666666,Medium
1206,1207,Female,0.31313131313131315,0.7540031793824418,81,Executive,0.23529411764705882,0.7777777777777778,High
1207,1208,Female,0.26262626262626265,0.768673607967406,33,Healthcare,0.0,0.5555555555555556,High
1208,1209,Male,0.0707070707070707,0.8700506385084275,65,Doctor,0.058823529411764705,0.3333333333333333,High
1209,1210,Female,0.6060606060606061,0.6973901691810458,9,Artist,0.058823529411764705,0.2222222222222222,High
1210,1211,Male,0.9292929292929293,0.5075641929948309,74,Artist,0.47058823529411764,0.5555555555555556,Medium
1211,1212,Female,0.9393939393939394,0.7973091054565361,41,Artist,0.058823529411764705,0.5555555555555556,High
1212,1213,Female,0.08080808080808081,0.40300778001200166,79,Healthcare,0.0,0.1111111111111111,Medium
1213,1214,Female,0.8181818181818182,0.6596481623801151,81,Lawyer,0.0,0.6666666666666666,Medium
1214,1215,Male,0.21212121212121213,0.5757261519997473,22,Entertainment,0.23529411764705882,0.2222222222222222,Medium
1215,1216,Male,0.9696969696969697,0.710844641898365,12,Artist,0.0,0.7777777777777778,High
1216,1217,Female,0.7878787878787878,0.31469569520039586,81,Artist,0.17647058823529413,0.3333333333333333,Low
1217,1218,Male,0.8686868686868687,0.7405592344215525,63,Artist,0.058823529411764705,0.2222222222222222,High
1218,1219,Male,0.010101010101010102,0.9629054502195037,55,Healthcare,0.058823529411764705,0.1111111111111111,High
1219,1220,Female,0.6262626262626263,0.9239895985766473,44,Artist,0.058823529411764705,0.6666666666666666,High
1220,1221,Male,0.6868686868686869,0.8998968279869877,6,Lawyer,0.058823529411764705,0.3333333333333333,High
1221,1222,Male,0.7070707070707071,0.4274111194163412,76,Artist,0.0,0.4444444444444444,Medium
1222,1223,Female,0.21212121212121213,0.5521176582058598,8,Healthcare,0.0,0.4444444444444444,Medium
1223,1224,Male,0.7474747474747475,0.9729647214882037,18,Artist,0.47058823529411764,0.5555555555555556,High
1224,1225,Female,0.6262626262626263,0.7347742322633624,66,Executive,0.0,0.2222222222222222,High
1225,1226,Male,0.2222222222222222,0.6661069409498142,45,Homemaker,0.0,0.3333333333333333,Medium
1226,1227,Female,0.8787878787878788,0.9330750523755882,45,Entertainment,0.8235294117647058,0.2222222222222222,High
1227,1228,Male,0.4444444444444444,0.8254971732973986,42,Healthcare,0.5294117647058824,0.5555555555555556,High
1228,1229,Female,0.2727272727272727,0.9643477528503901,52,Engineer,0.47058823529411764,0.6666666666666666,High
1229,1230,Female,0.9595959595959596,0.44703485740153914,46,Artist,0.23529411764705882,0.6666666666666666,Medium
1230,1231,Male,0.898989898989899,0.36699232526556264,47,Artist,0.5294117647058824,0.2222222222222222,Medium
1231,1232,Female,0.41414141414141414,0.32296524787602515,13,Healthcare,0.058823529411764705,0.3333333333333333,Low
1232,1233,Male,0.41414141414141414,0.8212386958215335,49,Doctor,0.8235294117647058,0.5555555555555556,High
1233,1234,Male,0.21212121212121213,0.9690168128270185,21,Entertainment,0.6470588235294118,0.7777777777777778,High
1234,1235,Female,0.5959595959595959,0.8336509206522998,98,Artist,0.058823529411764705,0.1111111111111111,High
1235,1236,Female,0.6464646464646465,0.7145293566488046,67,Healthcare,0.058823529411764705,0.7777777777777778,High
1236,1237,Female,0.3838383838383838,0.766968111425774,82,Marketing,0.0,0.4444444444444444,High
1237,1238,Female,0.7070707070707071,0.8280448903534168,23,Executive,0.23529411764705882,0.3333333333333333,High
1238,1239,Female,0.25252525252525254,0.463558171118153,73,Executive,0.058823529411764705,0.5555555555555556,Medium
1239,1240,Female,0.030303030303030304,0.880257298367145,59,Homemaker,0.17647058823529413,0.1111111111111111,High
1240,1241,Female,0.7070707070707071,0.8096950108962279,8,Marketing,0.058823529411764705,0.4444444444444444,High
1241,1242,Male,0.29292929292929293,0.8983808310610926,78,Doctor,0.5294117647058824,0.5555555555555556,High
1242,1243,Male,0.8888888888888888,0.4924621263962437,13,Artist,0.17647058823529413,0.3333333333333333,Medium
1243,1244,Female,0.20202020202020202,0.5366050091065093,18,Healthcare,0.058823529411764705,0.3333333333333333,Medium
1244,1245,Female,0.5858585858585859,0.41476728394411866,44,Engineer,0.0,0.6666666666666666,Medium
1245,1246,Female,0.7070707070707071,0.2941191952582985,94,Engineer,0.0,0.5555555555555556,Low
1246,1247,Female,0.4444444444444444,0.9344068135639614,81,Lawyer,0.058823529411764705,0.5555555555555556,High
1247,1248,Female,0.8787878787878788,0.5308621179740386,83,Doctor,0.0,0.3333333333333333,Medium
1248,1249,Female,0.0,0.7531662227462705,63,Entertainment,0.0,0.7777777777777778,High
1249,1250,Female,0.9696969696969697,0.44978260182972407,4,Artist,0.5294117647058824,0.6666666666666666,Medium
1250,1251,Female,0.7575757575757576,0.6012033225599293,33,Doctor,0.5294117647058824,0.4444444444444444,Medium
1251,1252,Male,0.1414141414141414,0.8481160579868824,69,Executive,0.0,0.1111111111111111,High
1252,1253,Female,0.08080808080808081,0.9826713129165043,86,Entertainment,0.058823529411764705,0.1111111111111111,High
1253,1254,Male,0.5858585858585859,0.5542969037868339,75,Doctor,0.0,0.3333333333333333,Medium
1254,1255,Female,0.050505050505050504,0.7022013538694769,47,Engineer,0.0,0.6666666666666666,High
1255,1256,Male,0.7070707070707071,0.2970511754240054,23,Engineer,0.0,0.5555555555555556,Low
1256,1257,Female,0.494949494949495,0.718345668354617,72,Healthcare,0.17647058823529413,0.3333333333333333,High
1257,1258,Male,0.6060606060606061,0.9998473475317675,20,Engineer,0.0,0.5555555555555556,High
1258,1259,Female,0.25252525252525254,0.8630970553865266,48,Lawyer,0.058823529411764705,0.5555555555555556,High
1259,1260,Male,0.47474747474747475,0.2745217766641751,17,Artist,0.0,0.3333333333333333,Low
1260,1261,Male,0.5353535353535354,0.7670523334772127,62,Homemaker,0.7058823529411765,0.7777777777777778,High
1261,1262,Male,0.24242424242424243,0.9897880762630675,61,Healthcare,0.058823529411764705,0.5555555555555556,High
1262,1263,Female,0.46464646464646464,0.673307926347816,3,Homemaker,0.5294117647058824,0.2222222222222222,High
1263,1264,Female,0.7070707070707071,0.91651489151147,31,Lawyer,0.058823529411764705,0.1111111111111111,High
1264,1265,Male,0.5353535353535354,0.760572499394654,10,Artist,0.8235294117647058,0.3333333333333333,High
1265,1266,Male,0.6363636363636364,0.4076347289629107,47,Lawyer,0.0,0.5555555555555556,Medium
1266,1267,Female,0.24242424242424243,0.45331992799014603,44,Artist,0.058823529411764705,0.6666666666666666,Medium
1267,1268,Female,0.050505050505050504,0.5266825986713971,49,Entertainment,0.058823529411764705,0.3333333333333333,Medium
1268,1269,Male,0.0707070707070707,0.35102698263972965,50,Artist,0.47058823529411764,0.7777777777777778,Medium
1269,1270,Female,0.7171717171717171,0.39319064714118773,41,Doctor,0.058823529411764705,0.6666666666666666,Medium
1270,1271,Male,0.23232323232323232,0.3455262299051449,50,Entertainment,0.23529411764705882,0.5555555555555556,Medium
1271,1272,Female,0.0,0.3222967353427311,81,Entertainment,0.058823529411764705,0.6666666666666666,Low
1272,1273,Female,0.020202020202020204,0.7291997852337688,87,Healthcare,0.0,0.4444444444444444,High
1273,1274,Female,0.7272727272727273,0.8022413593439102,4,Artist,0.058823529411764705,0.4444444444444444,High
1274,1275,Male,0.18181818181818182,0.8304136355501279,84,Doctor,0.0,0.4444444444444444,High
1275,1276,Male,0.1111111111111111,0.8757040437112447,59,Engineer,0.35294117647058826,0.4444444444444444,High
1276,1277,Female,0.9595959595959596,0.35387474075399794,30,Artist,0.058823529411764705,0.7777777777777778,Medium
1277,1278,Male,0.20202020202020202,0.8483055576026193,88,Engineer,0.0,0.4444444444444444,High
1278,1279,Female,0.5858585858585859,0.8982650257403645,70,Healthcare,0.058823529411764705,0.7777777777777778,High
1279,1280,Female,0.6767676767676768,0.850884857927927,36,Healthcare,0.0,0.2222222222222222,High
1280,1281,Male,0.43434343434343436,0.5159442871129734,18,Healthcare,0.5294117647058824,0.6666666666666666,Medium
1281,1282,Male,0.36363636363636365,0.26596271068672556,19,Artist,0.0,0.6666666666666666,Low
1282,1283,Male,0.020202020202020204,0.9222735742785855,43,Executive,0.47058823529411764,0.4444444444444444,High
1283,1284,Female,0.35353535353535354,0.5143914430395738,48,Engineer,0.0,0.7777777777777778,Medium
1284,1285,Female,0.8181818181818182,0.7475391369345279,81,Entertainment,0.17647058823529413,0.4444444444444444,High
1285,1286,Male,0.8484848484848485,0.8776832619200522,76,Artist,0.0,0.3333333333333333,High
1286,1287,Female,0.18181818181818182,0.32978723404255317,13,Entertainment,0.0,0.2222222222222222,Low
1287,1288,Female,0.5454545454545454,0.9451082779748807,4,Homemaker,0.47058823529411764,0.4444444444444444,High
1288,1289,Female,0.98989898989899,0.2730163074947098,81,Artist,0.7058823529411765,0.7777777777777778,Low
1289,1290,Female,0.7575757575757576,0.4542568983124006,42,Executive,0.5294117647058824,0.4444444444444444,Medium
1290,1291,Female,0.98989898989899,0.3423152641940476,23,Artist,0.0,0.4444444444444444,Medium
1291,1292,Male,0.9494949494949495,0.3652236621853517,25,Entertainment,0.0,0.2222222222222222,Medium
1292,1293,Male,0.24242424242424243,0.3723298977754851,63,Artist,0.29411764705882354,0.3333333333333333,Medium
1293,1294,Female,0.47474747474747475,0.9890721888258394,89,Artist,0.35294117647058826,0.2222222222222222,High
1294,1295,Female,0.40404040404040403,0.6106151368081948,55,Engineer,0.058823529411764705,0.4444444444444444,Medium
1295,1296,Male,0.6868686868686869,0.45816795982608144,4,Artist,0.5294117647058824,0.1111111111111111,Medium
1296,1297,Female,0.18181818181818182,0.952530346257909,74,Artist,0.11764705882352941,0.2222222222222222,High
1297,1298,Female,0.8383838383838383,0.6080674197521766,82,Healthcare,0.0,0.6666666666666666,Medium
1298,1299,Male,0.3434343434343434,0.40520808110583556,46,Lawyer,0.058823529411764705,0.3333333333333333,Medium
1299,1300,Male,0.8181818181818182,0.26739448556118206,56,Artist,0.5882352941176471,0.5555555555555556,Low
1300,1301,Female,0.6161616161616161,0.7703685767526083,43,Artist,0.058823529411764705,0.3333333333333333,High
1301,1302,Female,0.7777777777777778,0.42696368976807353,61,Healthcare,0.29411764705882354,0.3333333333333333,Medium
1302,1303,Male,0.5252525252525253,0.42429490351311233,20,Doctor,0.058823529411764705,0.6666666666666666,Medium
1303,1304,Male,0.40404040404040403,0.905118595176182,11,Doctor,0.058823529411764705,0.6666666666666666,High
1304,1305,Male,0.9393939393939394,0.836988219440555,26,Artist,0.47058823529411764,0.6666666666666666,High
1305,1306,Female,0.45454545454545453,0.933643551222799,96,Healthcare,0.058823529411764705,0.2222222222222222,High
1306,1307,Female,0.8383838383838383,0.9877298998810363,3,Artist,0.058823529411764705,0.1111111111111111,High
1307,1308,Male,0.23232323232323232,0.493967595565709,25,Lawyer,0.0,0.7777777777777778,Medium
1308,1309,Male,0.15151515151515152,0.689889142724794,92,Healthcare,0.0,0.7777777777777778,High
1309,1310,Male,0.797979797979798,0.7692105235453273,20,Entertainment,0.35294117647058826,0.6666666666666666,High
1310,1311,Male,0.8080808080808081,0.44464505669196835,79,Doctor,0.058823529411764705,0.5555555555555556,Medium
1311,1312,Female,0.35353535353535354,0.7605514438817943,15,Entertainment,0.0,0.4444444444444444,High
1312,1313,Female,0.3939393939393939,0.8350511122574669,78,Healthcare,0.11764705882352941,0.5555555555555556,High
1313,1314,Male,0.04040404040404041,0.5089801762346426,28,Entertainment,0.0,0.4444444444444444,Medium
1314,1315,Female,0.8383838383838383,0.6817090759788181,93,Healthcare,0.23529411764705882,0.7777777777777778,High
1315,1316,Female,0.9494949494949495,0.6027666943897586,39,Healthcare,0.0,0.4444444444444444,Medium
1316,1317,Female,0.3333333333333333,0.5758472211986904,17,Artist,0.058823529411764705,0.2222222222222222,Medium
1317,1318,Female,0.12121212121212122,0.7844810342467917,96,Artist,0.5882352941176471,0.5555555555555556,High
1318,1319,Female,0.7777777777777778,0.3487635150073168,13,Lawyer,0.058823529411764705,0.2222222222222222,Medium
1319,1320,Female,0.48484848484848486,0.6226378346510575,69,Doctor,0.47058823529411764,0.4444444444444444,Medium
